Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1475975495,2016-10-09T01:11:35Z,AAL1067,"37.018799,-121.133034",10625,301,241
1475975483,2016-10-09T01:11:23Z,AAL1067,"37.025024,-121.118889",10900,300,241
1475975471,2016-10-09T01:11:11Z,AAL1067,"37.033447,-121.099548",11225,300,241
1475975438,2016-10-09T01:10:38Z,AAL1067,"37.055256,-121.049576",12050,302,241
1475975405,2016-10-09T01:10:05Z,AAL1067,"37.077507,-120.998703",12850,306,241
1475975369,2016-10-09T01:09:29Z,AAL1067,"37.102936,-120.940773",13750,311,241
1475975363,2016-10-09T01:09:23Z,AAL1067,"37.10688,-120.93177",13900,312,241
1475975357,2016-10-09T01:09:17Z,AAL1067,"37.110744,-120.922874",14025,314,241
1475975348,2016-10-09T01:09:08Z,AAL1067,"37.117035,-120.908104",14200,316,243
1475975339,2016-10-09T01:08:59Z,AAL1067,"37.122711,-120.893196",14400,319,251
1475975324,2016-10-09T01:08:44Z,AAL1067,"37.127335,-120.866264",14700,326,262
1475975291,2016-10-09T01:08:11Z,AAL1067,"37.134247,-120.803795",15450,336,262
1475975258,2016-10-09T01:07:38Z,AAL1067,"37.141285,-120.739868",16175,349,262
1475975225,2016-10-09T01:07:05Z,AAL1067,"37.148895,-120.671959",16900,355,261
1475975162,2016-10-09T01:06:02Z,AAL1067,"37.163498,-120.54287",18275,356,262
1475975086,2016-10-09T01:04:46Z,AAL1067,"37.180435,-120.389198",19925,364,262
1475975025,2016-10-09T01:03:45Z,AAL1067,"37.194538,-120.259689",21125,374,262
1475974962,2016-10-09T01:02:42Z,AAL1067,"37.209778,-120.118256",22425,380,262
1475974898,2016-10-09T01:01:38Z,AAL1067,"37.224426,-119.979424",23675,397,262
1475974837,2016-10-09T01:00:37Z,AAL1067,"37.25386,-119.840622",24675,416,252
1475974774,2016-10-09T00:59:34Z,AAL1067,"37.289658,-119.694",25600,421,253
1475974713,2016-10-09T00:58:33Z,AAL1067,"37.324326,-119.550598",26500,428,253
1475974649,2016-10-09T00:57:29Z,AAL1067,"37.36129,-119.39798",27475,434,253
1475974588,2016-10-09T00:56:28Z,AAL1067,"37.396317,-119.251213",28400,437,253
1475974498,2016-10-09T00:54:58Z,AAL1067,"37.449272,-119.029465",29975,447,252
1475974444,2016-10-09T00:54:04Z,AAL1067,"37.494846,-118.901749",30850,444,243
1475974381,2016-10-09T00:53:01Z,AAL1067,"37.552185,-118.755547",32650,437,243
1475974318,2016-10-09T00:51:58Z,AAL1067,"37.608204,-118.611565",34000,437,244
1475974257,2016-10-09T00:50:57Z,AAL1067,"37.66169,-118.474052",34000,439,243
1475974194,2016-10-09T00:49:54Z,AAL1067,"37.718262,-118.327782",34000,441,244
1475974131,2016-10-09T00:48:51Z,AAL1067,"37.774292,-118.182152",34000,442,244
1475974070,2016-10-09T00:47:50Z,AAL1067,"37.830257,-118.036217",34000,442,244
1475974001,2016-10-09T00:46:41Z,AAL1067,"37.88942,-117.880905",34000,442,244
1475973938,2016-10-09T00:45:38Z,AAL1067,"37.945679,-117.732353",34000,441,244
1475973875,2016-10-09T00:44:35Z,AAL1067,"38.000244,-117.587547",34000,439,244
1475973812,2016-10-09T00:43:32Z,AAL1067,"38.049408,-117.435081",34000,437,248
1475973751,2016-10-09T00:42:31Z,AAL1067,"38.092941,-117.292847",34000,435,248
1475973688,2016-10-09T00:41:28Z,AAL1067,"38.138573,-117.143036",34000,434,248
1475973625,2016-10-09T00:40:25Z,AAL1067,"38.185032,-116.990364",34000,434,248
1475973562,2016-10-09T00:39:22Z,AAL1067,"38.229721,-116.841988",34000,434,249
1475973501,2016-10-09T00:38:21Z,AAL1067,"38.272614,-116.698647",34000,435,249
1475973438,2016-10-09T00:37:18Z,AAL1067,"38.318069,-116.547119",34000,437,249
1475973375,2016-10-09T00:36:15Z,AAL1067,"38.362816,-116.395729",34000,439,249
1475973309,2016-10-09T00:35:09Z,AAL1067,"38.409554,-116.232964",34000,442,255
1475973303,2016-10-09T00:35:03Z,AAL1067,"38.4123,-116.218872",34000,442,258
1475973262,2016-10-09T00:34:22Z,AAL1067,"38.413044,-116.109375",34000,444,276
1475973200,2016-10-09T00:33:20Z,AAL1067,"38.399414,-115.951927",33975,444,276
1475973137,2016-10-09T00:32:17Z,AAL1067,"38.384674,-115.789291",34000,444,276
1475973074,2016-10-09T00:31:14Z,AAL1067,"38.369564,-115.623817",34000,444,276
1475973011,2016-10-09T00:30:11Z,AAL1067,"38.354416,-115.459236",34000,444,276
1475972948,2016-10-09T00:29:08Z,AAL1067,"38.338982,-115.294228",34000,444,276
1475972884,2016-10-09T00:28:04Z,AAL1067,"38.323563,-115.132919",34000,444,276
1475972818,2016-10-09T00:26:58Z,AAL1067,"38.306953,-114.96225",34000,443,276
1475972755,2016-10-09T00:25:55Z,AAL1067,"38.291031,-114.799187",33975,444,277
1475972689,2016-10-09T00:24:49Z,AAL1067,"38.273762,-114.626213",34000,443,277
1475972616,2016-10-09T00:23:36Z,AAL1067,"38.254761,-114.439903",34000,444,277
1475972598,2016-10-09T00:23:18Z,AAL1067,"38.248528,-114.392517",34000,446,283
1475972537,2016-10-09T00:22:17Z,AAL1067,"38.212234,-114.241272",33975,445,287
1475972474,2016-10-09T00:21:14Z,AAL1067,"38.172455,-114.082733",34000,443,287
1475972410,2016-10-09T00:20:10Z,AAL1067,"38.132858,-113.925476",33975,440,287
1475972340,2016-10-09T00:19:00Z,AAL1067,"38.088436,-113.750648",33975,440,288
1475972249,2016-10-09T00:17:29Z,AAL1067,"38.031464,-113.526932",35275,435,287
1475972189,2016-10-09T00:16:29Z,AAL1067,"37.995346,-113.386505",35975,431,288
1475972128,2016-10-09T00:15:28Z,AAL1067,"37.957809,-113.241936",36000,431,288
1475972065,2016-10-09T00:14:25Z,AAL1067,"37.918568,-113.091171",36000,430,288
1475972002,2016-10-09T00:13:22Z,AAL1067,"37.878433,-112.937996",36000,430,288
1475971939,2016-10-09T00:12:19Z,AAL1067,"37.839294,-112.789558",36000,431,288
1475971876,2016-10-09T00:11:16Z,AAL1067,"37.798508,-112.635475",36000,432,288
1475971807,2016-10-09T00:10:07Z,AAL1067,"37.755356,-112.473373",36000,430,288
1475971746,2016-10-09T00:09:06Z,AAL1067,"37.715645,-112.325951",35975,428,288
1475971680,2016-10-09T00:08:00Z,AAL1067,"37.674957,-112.17485",36000,425,288
1475971619,2016-10-09T00:06:59Z,AAL1067,"37.635624,-112.029495",35975,424,288
1475971555,2016-10-09T00:05:55Z,AAL1067,"37.595169,-111.881844",36000,425,289
1475971492,2016-10-09T00:04:52Z,AAL1067,"37.554199,-111.732185",35975,425,289
1475971429,2016-10-09T00:03:49Z,AAL1067,"37.513779,-111.5858",35975,427,289
1475971366,2016-10-09T00:02:46Z,AAL1067,"37.47226,-111.436607",35975,432,289
1475971303,2016-10-09T00:01:43Z,AAL1067,"37.430561,-111.287148",36000,434,289
1475971215,2016-10-09T00:00:15Z,AAL1067,"37.37009,-111.07148",36000,435,289
1475971155,2016-10-08T23:59:15Z,AAL1067,"37.3298,-110.929657",36000,435,289
1475971089,2016-10-08T23:58:09Z,AAL1067,"37.286854,-110.779091",35975,436,289
1475971026,2016-10-08T23:57:06Z,AAL1067,"37.243839,-110.628922",36000,441,289
1475970963,2016-10-08T23:56:03Z,AAL1067,"37.200172,-110.477142",36000,439,289
1475970900,2016-10-08T23:55:00Z,AAL1067,"37.156815,-110.326637",35975,438,289
1475970837,2016-10-08T23:53:57Z,AAL1067,"37.113144,-110.176628",35975,437,290
1475970774,2016-10-08T23:52:54Z,AAL1067,"37.069221,-110.027061",36000,437,290
1475970713,2016-10-08T23:51:53Z,AAL1067,"37.027229,-109.8843",36000,440,290
1475970650,2016-10-08T23:50:50Z,AAL1067,"36.981583,-109.729637",36000,444,290
1475970587,2016-10-08T23:49:47Z,AAL1067,"36.93718,-109.580795",36000,443,290
1475970524,2016-10-08T23:48:44Z,AAL1067,"36.891953,-109.429436",36000,443,290
1475970461,2016-10-08T23:47:41Z,AAL1067,"36.846653,-109.278847",35975,441,290
1475970398,2016-10-08T23:46:38Z,AAL1067,"36.801636,-109.129601",36000,438,290
1475970337,2016-10-08T23:45:37Z,AAL1067,"36.758423,-108.987518",36000,436,290
1475970274,2016-10-08T23:44:34Z,AAL1067,"36.713238,-108.839218",36000,434,290
1475970211,2016-10-08T23:43:31Z,AAL1067,"36.667786,-108.691406",36000,432,290
1475970148,2016-10-08T23:42:28Z,AAL1067,"36.623199,-108.546753",36000,432,290
1475970085,2016-10-08T23:41:25Z,AAL1067,"36.577629,-108.400116",36000,431,291
1475970024,2016-10-08T23:40:24Z,AAL1067,"36.534058,-108.26033",36000,430,291
1475969961,2016-10-08T23:39:21Z,AAL1067,"36.488575,-108.115341",36000,426,291
1475969900,2016-10-08T23:38:20Z,AAL1067,"36.445541,-107.979126",35975,427,291
1475969837,2016-10-08T23:37:17Z,AAL1067,"36.400078,-107.834724",35975,429,291
1475969774,2016-10-08T23:36:14Z,AAL1067,"36.353897,-107.689362",35975,431,291
1475969711,2016-10-08T23:35:11Z,AAL1067,"36.307625,-107.544174",36000,432,291
1475969648,2016-10-08T23:34:08Z,AAL1067,"36.260605,-107.398453",36000,438,291
1475969585,2016-10-08T23:33:05Z,AAL1067,"36.212952,-107.250481",36000,439,291
1475969524,2016-10-08T23:32:04Z,AAL1067,"36.167549,-107.11097",36000,439,291
1475969461,2016-10-08T23:31:01Z,AAL1067,"36.119461,-106.963531",36000,439,291
1475969398,2016-10-08T23:29:58Z,AAL1067,"36.071457,-106.81675",36000,440,292
1475969335,2016-10-08T23:28:55Z,AAL1067,"36.023098,-106.669945",36000,436,292
1475969274,2016-10-08T23:27:54Z,AAL1067,"35.97757,-106.532089",35975,433,292
1475969211,2016-10-08T23:26:51Z,AAL1067,"35.929901,-106.388565",36000,433,292
1475969148,2016-10-08T23:25:48Z,AAL1067,"35.881668,-106.244141",35975,434,292
1475969085,2016-10-08T23:24:45Z,AAL1067,"35.833164,-106.099411",35975,439,292
1475969022,2016-10-08T23:23:42Z,AAL1067,"35.784164,-105.954147",35975,440,292
1475968959,2016-10-08T23:22:39Z,AAL1067,"35.734268,-105.807495",36000,442,292
1475968896,2016-10-08T23:21:36Z,AAL1067,"35.684433,-105.661011",36000,442,292
1475968835,2016-10-08T23:20:35Z,AAL1067,"35.636993,-105.521988",36000,442,292
1475968772,2016-10-08T23:19:32Z,AAL1067,"35.586441,-105.374954",36000,442,292
1475968709,2016-10-08T23:18:29Z,AAL1067,"35.53624,-105.229683",36000,443,292
1475968646,2016-10-08T23:17:26Z,AAL1067,"35.485329,-105.083",36000,445,293
1475968583,2016-10-08T23:16:23Z,AAL1067,"35.434113,-104.93631",35975,450,293
1475968496,2016-10-08T23:14:56Z,AAL1067,"35.360779,-104.727798",36000,456,293
1475968475,2016-10-08T23:14:35Z,AAL1067,"35.344116,-104.680481",36000,456,293
1475968412,2016-10-08T23:13:32Z,AAL1067,"35.29216,-104.533371",36000,455,293
1475968349,2016-10-08T23:12:29Z,AAL1067,"35.239159,-104.383911",36000,454,293
1475968288,2016-10-08T23:11:28Z,AAL1067,"35.188602,-104.24263",36000,457,293
1475968225,2016-10-08T23:10:25Z,AAL1067,"35.134598,-104.092155",36000,460,293
1475968162,2016-10-08T23:09:22Z,AAL1067,"35.080627,-103.942604",36000,458,293
1475968099,2016-10-08T23:08:19Z,AAL1067,"35.026474,-103.792778",36000,454,293
1475968038,2016-10-08T23:07:18Z,AAL1067,"34.975433,-103.652588",36000,450,293
1475967976,2016-10-08T23:06:16Z,AAL1067,"34.922745,-103.507973",36000,447,293
1475967913,2016-10-08T23:05:13Z,AAL1067,"34.870102,-103.36425",35975,442,294
1475967852,2016-10-08T23:04:12Z,AAL1067,"34.819839,-103.227425",35975,440,294
1475967789,2016-10-08T23:03:09Z,AAL1067,"34.767014,-103.084663",36000,440,294
1475967726,2016-10-08T23:02:06Z,AAL1067,"34.714417,-102.94313",35975,440,294
1475967663,2016-10-08T23:01:03Z,AAL1067,"34.66127,-102.800194",36000,439,294
1475967602,2016-10-08T23:00:02Z,AAL1067,"34.610889,-102.665634",35975,438,294
1475967539,2016-10-08T22:58:59Z,AAL1067,"34.55722,-102.523125",35975,438,294
1475967476,2016-10-08T22:57:56Z,AAL1067,"34.50452,-102.383423",36000,438,294
1475967413,2016-10-08T22:56:53Z,AAL1067,"34.451202,-102.24292",36000,437,294
1475967352,2016-10-08T22:55:52Z,AAL1067,"34.399544,-102.106934",36000,434,294
1475967291,2016-10-08T22:54:51Z,AAL1067,"34.348892,-101.974594",35975,438,294
1475967228,2016-10-08T22:53:48Z,AAL1067,"34.29483,-101.834183",36000,436,294
1475967165,2016-10-08T22:52:45Z,AAL1067,"34.241081,-101.694717",35975,440,294
1475967102,2016-10-08T22:51:42Z,AAL1067,"34.186848,-101.554413",36000,437,294
1475967039,2016-10-08T22:50:39Z,AAL1067,"34.132416,-101.414742",35975,433,295
1475966976,2016-10-08T22:49:36Z,AAL1067,"34.078995,-101.278137",35975,429,295
1475966913,2016-10-08T22:48:33Z,AAL1067,"34.025963,-101.142769",36000,423,295
1475966851,2016-10-08T22:47:31Z,AAL1067,"33.972931,-101.007965",36000,421,295
1475966786,2016-10-08T22:46:26Z,AAL1067,"33.920475,-100.875092",36000,418,295
1475966723,2016-10-08T22:45:23Z,AAL1067,"33.867966,-100.742783",35975,416,295
1475966660,2016-10-08T22:44:20Z,AAL1067,"33.814987,-100.609932",36000,413,295
1475966597,2016-10-08T22:43:17Z,AAL1067,"33.763222,-100.480499",36000,414,295
1475966534,2016-10-08T22:42:14Z,AAL1067,"33.710293,-100.348831",36000,417,295
1475966473,2016-10-08T22:41:13Z,AAL1067,"33.659039,-100.222321",36000,417,292
1475966411,2016-10-08T22:40:11Z,AAL1067,"33.620258,-100.085106",36000,416,288
1475966350,2016-10-08T22:39:10Z,AAL1067,"33.583923,-99.953331",36000,417,288
1475966289,2016-10-08T22:38:09Z,AAL1067,"33.547485,-99.821045",36000,419,288
1475966226,2016-10-08T22:37:06Z,AAL1067,"33.507977,-99.679237",35975,420,288
1475966163,2016-10-08T22:36:03Z,AAL1067,"33.470032,-99.542946",36000,420,288
1475966100,2016-10-08T22:35:00Z,AAL1067,"33.427643,-99.404518",36000,421,290
1475966037,2016-10-08T22:33:57Z,AAL1067,"33.383121,-99.263664",35300,423,290
1475965976,2016-10-08T22:32:56Z,AAL1067,"33.342453,-99.135132",34225,427,290
1475965913,2016-10-08T22:31:53Z,AAL1067,"33.298306,-98.995056",33050,428,290
1475965850,2016-10-08T22:30:50Z,AAL1067,"33.253426,-98.854591",31650,433,290
1475965787,2016-10-08T22:29:47Z,AAL1067,"33.207619,-98.712158",29650,448,290
1475965724,2016-10-08T22:28:44Z,AAL1067,"33.161728,-98.569168",28700,434,291
1475965661,2016-10-08T22:27:41Z,AAL1067,"33.11586,-98.427994",27325,426,291
1475965598,2016-10-08T22:26:38Z,AAL1067,"33.072006,-98.291763",25725,422,291
1475965578,2016-10-08T22:26:18Z,AAL1067,"33.058933,-98.245743",25125,418,282
1475965568,2016-10-08T22:26:08Z,AAL1067,"33.055302,-98.224777",24875,416,278
1475965497,2016-10-08T22:24:57Z,AAL1067,"33.053207,-98.065422",22825,404,269
1475965434,2016-10-08T22:23:54Z,AAL1067,"33.054138,-97.928314",20875,394,269
1475965371,2016-10-08T22:22:51Z,AAL1067,"33.054932,-97.792221",18650,386,269
1475965338,2016-10-08T22:22:18Z,AAL1067,"33.055302,-97.722488",17350,383,269
1475965302,2016-10-08T22:21:42Z,AAL1067,"33.055534,-97.646599",16000,377,269
1475965269,2016-10-08T22:21:09Z,AAL1067,"33.055756,-97.578865",14675,372,269
1475965236,2016-10-08T22:20:36Z,AAL1067,"33.055939,-97.512283",13450,362,269
1475965205,2016-10-08T22:20:05Z,AAL1067,"33.056137,-97.45282",12200,356,269
1475965194,2016-10-08T22:19:54Z,AAL1067,"33.056259,-97.428787",11650,354,269
1475965181,2016-10-08T22:19:41Z,AAL1067,"33.056351,-97.40506",11050,353,269
1475965157,2016-10-08T22:19:17Z,AAL1067,"33.056511,-97.359718",10150,342,270
1475965134,2016-10-08T22:18:54Z,AAL1067,"33.056419,-97.315048",9775,320,267
1475965128,2016-10-08T22:18:48Z,AAL1067,"33.056854,-97.305031",9775,315,264
1475965116,2016-10-08T22:18:36Z,AAL1067,"33.059166,-97.284668",9775,309,257
1475965104,2016-10-08T22:18:24Z,AAL1067,"33.063675,-97.264877",9775,305,253
1475965092,2016-10-08T22:18:12Z,AAL1067,"33.068115,-97.245537",9775,299,257
1475965079,2016-10-08T22:17:59Z,AAL1067,"33.071453,-97.225304",9700,294,259
1475965067,2016-10-08T22:17:47Z,AAL1067,"33.074387,-97.206978",9575,294,259
1475965052,2016-10-08T22:17:32Z,AAL1067,"33.077972,-97.183151",9425,292,260
1475965046,2016-10-08T22:17:26Z,AAL1067,"33.079323,-97.173622",9350,291,260
1475965022,2016-10-08T22:17:02Z,AAL1067,"33.082489,-97.133148",8675,286,273
1475965014,2016-10-08T22:16:54Z,AAL1067,"33.081558,-97.12088",8275,285,278
1475965007,2016-10-08T22:16:47Z,AAL1067,"33.080475,-97.112",7975,286,278
1475965001,2016-10-08T22:16:41Z,AAL1067,"33.079323,-97.102493",7675,284,278
1475964995,2016-10-08T22:16:35Z,AAL1067,"33.078186,-97.093651",7425,280,282
1475964989,2016-10-08T22:16:29Z,AAL1067,"33.076202,-97.084557",7225,273,293
1475964983,2016-10-08T22:16:23Z,AAL1067,"33.072372,-97.075363",6975,266,305
1475964977,2016-10-08T22:16:17Z,AAL1067,"33.068241,-97.068802",6750,262,315
1475964971,2016-10-08T22:16:11Z,AAL1067,"33.062851,-97.062729",6475,258,326
1475964965,2016-10-08T22:16:05Z,AAL1067,"33.057037,-97.058167",6225,254,337
1475964959,2016-10-08T22:15:59Z,AAL1067,"33.050537,-97.055038",5950,251,349
1475964947,2016-10-08T22:15:47Z,AAL1067,"33.036541,-97.053169",5450,241,358
1475964935,2016-10-08T22:15:35Z,AAL1067,"33.023739,-97.052719",5025,231,358
1475964929,2016-10-08T22:15:29Z,AAL1067,"33.016754,-97.052505",4700,230,358
1475964923,2016-10-08T22:15:23Z,AAL1067,"33.010471,-97.052269",4375,230,358
1475964917,2016-10-08T22:15:17Z,AAL1067,"33.004303,-97.052071",4075,232,358
1475964911,2016-10-08T22:15:11Z,AAL1067,"32.997715,-97.05188",3775,232,358
1475964905,2016-10-08T22:15:05Z,AAL1067,"32.991478,-97.051765",3575,228,358
1475964899,2016-10-08T22:14:59Z,AAL1067,"32.984402,-97.051598",3350,224,359
1475964893,2016-10-08T22:14:53Z,AAL1067,"32.979034,-97.051521",3125,222,358
1475964887,2016-10-08T22:14:47Z,AAL1067,"32.97253,-97.05143",2800,224,359
1475964869,2016-10-08T22:14:29Z,AAL1067,"32.953865,-97.05143",2175,211,359
